       step,          time,       molecule,  site,   Z,  type,       mass,         charge,          x,             y,             z,             fx,            fy,            fz,            vx,            vy,            vz
              3,  0.290000E-01,     102,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.262813E+01, -0.174864E+00, -0.184482E+01,  0.254096E+01,  0.564090E+01, -0.115362E+02,  0.870219E+01, -0.180654E+01, -0.229977E+00
              3,  0.290000E-01,     102,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.393453E+01, -0.789635E+00, -0.133719E+01,  0.821992E+01,  0.435700E+01,  0.821331E+00, -0.111967E+02, -0.880279E+01, -0.557755E+01
              3,  0.290000E-01,     103,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.950183E+01, -0.510602E+01,  0.287080E+00,  0.406465E+01,  0.198330E+02, -0.153408E+02,  0.545388E+01,  0.636232E+01,  0.648630E+01
              3,  0.290000E-01,     103,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.878376E+01, -0.489949E+01,  0.899417E+00, -0.765891E+01, -0.330118E+01,  0.137304E+02,  0.259257E+01,  0.237169E+01,  0.117610E+02
              3,  0.290000E-01,     103,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.961052E+01, -0.418852E+01, -0.840202E-01,  0.364333E+01, -0.156376E+02,  0.510054E+01,  0.482375E+01,  0.143329E+02,  0.184284E+02
              3,  0.290000E-01,     104,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.101061E+02, -0.236112E-01, -0.337453E+01, -0.434326E+01,  0.167663E+02,  0.474887E+01,  0.741036E+01,  0.414931E+01,  0.350356E+01
              3,  0.290000E-01,     104,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.103019E+02, -0.943296E-01, -0.412607E+01, -0.572977E+01, -0.331356E+01, -0.998508E+01,  0.125538E+02,  0.145432E+02,  0.134746E+02
              3,  0.290000E-01,     104,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.104051E+02,  0.870398E+00, -0.302293E+01,  0.991545E+01, -0.174226E+02,  0.795013E+00,  0.571313E+01,  0.237968E+02,  0.396926E+01
              3,  0.290000E-01,     105,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.151135E+00, -0.479536E+01, -0.698724E+01, -0.310509E+01,  0.683168E+01,  0.192238E+02,  0.605787E+01,  0.602526E+01,  0.787045E+01
              3,  0.290000E-01,     105,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.158813E+00, -0.402974E+01, -0.634705E+01,  0.498737E+00, -0.121910E+02, -0.100150E+02, -0.956650E-02, -0.363251E+01,  0.944950E+01
              3,  0.290000E-01,     105,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.244822E+00, -0.553850E+01, -0.633146E+01,  0.114242E+01,  0.523972E+01, -0.383582E+01,  0.144934E+02, -0.554941E+00,  0.721741E+01
              3,  0.290000E-01,     106,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.109057E+01, -0.846852E+01,  0.448017E+01,  0.149026E+02, -0.877708E+01, -0.119982E+02,  0.330958E+01,  0.340532E+01,  0.115822E+02
              3,  0.290000E-01,     106,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.188577E+01, -0.800929E+01,  0.476926E+01, -0.134030E+02,  0.631579E+01,  0.945172E+01,  0.260615E+02,  0.162234E+02,  0.526631E+01
              3,  0.290000E-01,     106,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.566905E+00, -0.851543E+01,  0.530990E+01, -0.350925E+01,  0.450561E+01,  0.539770E+01,  0.133569E+02,  0.121404E+02,  0.709854E+01
              3,  0.290000E-01,     107,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.190822E+01,  0.323390E+01, -0.342563E+01,  0.143849E+02, -0.276061E+02,  0.109117E+01,  0.632323E+01,  0.476443E+01,  0.640228E+01
              3,  0.290000E-01,     107,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.253453E+01,  0.252595E+01, -0.306843E+01, -0.124538E+02,  0.232124E+02, -0.754105E+01, -0.109162E+02,  0.262971E+01,  0.180649E+02
              3,  0.290000E-01,     107,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.177089E+01,  0.378836E+01, -0.262844E+01,  0.242551E+01,  0.189937E+01,  0.569631E+01,  0.110670E+02,  0.655861E+01,  0.137392E+01
              3,  0.290000E-01,     108,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.667734E+01,  0.207888E+01,  0.837726E+01,  0.174558E+01,  0.566493E+01, -0.575839E+01,  0.318866E+01,  0.945793E+01,  0.842212E+01
              3,  0.290000E-01,     108,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.715442E+01,  0.286189E+01,  0.801520E+01, -0.440705E+01, -0.701517E+01,  0.395792E+01,  0.258644E+01, -0.375886E+01,  0.593539E+01
              3,  0.290000E-01,     108,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.696107E+01,  0.207705E+01,  0.931170E+01,  0.179943E+01,  0.434047E-01,  0.118767E+01,  0.283797E+02,  0.667340E+01,  0.134153E+02
              3,  0.290000E-01,     109,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.305491E+00, -0.687871E+01, -0.592560E+00,  0.651634E+01, -0.555663E+01, -0.133912E+01,  0.413231E+01,  0.449540E+01,  0.515575E+01
              3,  0.290000E-01,     109,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.153776E+00, -0.713996E+01,  0.219603E+00, -0.244259E+01,  0.624638E+00,  0.658369E+01,  0.110068E+02,  0.927735E+01,  0.100034E+02
              3,  0.290000E-01,     109,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.114973E+01, -0.737673E+01, -0.475607E+00, -0.263539E+01,  0.350956E+01, -0.132766E+01,  0.829598E+01,  0.319235E-01,  0.287192E+01
              3,  0.290000E-01,     110,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.522875E+01,  0.723065E+01, -0.307880E+01, -0.753253E+01, -0.954743E+01,  0.230704E+02,  0.567505E+01,  0.668526E+01,  0.180260E+01
              3,  0.290000E-01,     110,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.598073E+01,  0.727719E+01, -0.240268E+01,  0.168522E+02, -0.162943E+01, -0.173128E+02,  0.396593E+01, -0.562977E+01, -0.667585E+00
              3,  0.290000E-01,     110,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.552724E+01,  0.786756E+01, -0.373145E+01, -0.694515E+01,  0.120384E+02, -0.634484E+01,  0.142539E+02, -0.831606E+01,  0.326350E+01
              3,  0.290000E-01,     111,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.245056E+01, -0.926627E+01,  0.781830E+01,  0.113902E+02, -0.299760E+01,  0.312638E+01,  0.359709E+01,  0.492339E+01,  0.562347E+01
              3,  0.290000E-01,     111,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.327908E+01, -0.901554E+01,  0.734782E+01, -0.526070E+01,  0.106507E+02,  0.611164E+00,  0.502573E+01,  0.121458E+02,  0.318291E+01
              3,  0.290000E-01,     111,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.260682E+01, -0.102393E+02,  0.784685E+01, -0.107516E+02, -0.171744E+01,  0.207824E+01, -0.378448E+00,  0.872281E+01,  0.121644E+02
              3,  0.290000E-01,     112,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.102112E+02, -0.111589E+01,  0.575648E+01,  0.201792E+02,  0.866773E+01, -0.318243E+00,  0.523493E+01,  0.709491E+01,  0.656733E+01
              3,  0.290000E-01,     112,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.101654E+02, -0.180719E+01,  0.563097E+01, -0.202528E+02, -0.178969E+02, -0.470345E+01,  0.264821E+01,  0.882134E+00,  0.752723E+01
              3,  0.290000E-01,     112,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.942298E+01, -0.170388E+01,  0.584335E+01, -0.203648E+01,  0.770145E+01,  0.319071E+01,  0.398301E+01,  0.672638E+01, -0.228993E+01
              3,  0.290000E-01,     113,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.558077E+01,  0.399131E+01, -0.507617E+01,  0.838562E+01,  0.325511E+01, -0.214070E+01,  0.936836E+01,  0.549405E+01,  0.502759E+01
              3,  0.290000E-01,     113,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.647191E+01,  0.358506E+01, -0.499861E+01, -0.315573E+01,  0.843747E+01, -0.201032E+01,  0.747304E+01,  0.179893E+02, -0.809607E+00
              3,  0.290000E-01,     113,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.576673E+01,  0.488018E+01, -0.548204E+01, -0.434239E+01, -0.116169E+02,  0.139811E+01,  0.185157E+02,  0.103637E+02,  0.918477E+01
              3,  0.290000E-01,     114,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.302838E+01,  0.276978E+01,  0.264442E+01, -0.100085E+02, -0.805824E+01, -0.315560E+02,  0.626373E+01,  0.549762E+01,  0.429836E+01
              3,  0.290000E-01,     114,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.263721E+01,  0.194609E+01,  0.224479E+01, -0.373867E+01,  0.127378E+02,  0.720149E+01, -0.939463E+01, -0.112072E+02,  0.116585E+02
              3,  0.290000E-01,     114,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.258033E+01,  0.281593E+01,  0.349996E+01,  0.119218E+02, -0.111501E-01,  0.149320E+02, -0.970252E+01,  0.374031E+01, -0.525177E+00
              3,  0.290000E-01,     115,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.777941E+01,  0.460104E+01,  0.734468E+01, -0.816446E+01, -0.226953E+02, -0.695072E+00,  0.577247E+01, -0.240801E+01,  0.467416E+01
              3,  0.290000E-01,     115,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.778374E+01,  0.483163E+01,  0.829194E+01,  0.178014E+01,  0.371365E+01,  0.902155E+01,  0.848112E+01, -0.232484E+01,  0.157459E+02
              3,  0.290000E-01,     115,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.803841E+01,  0.544448E+01,  0.696519E+01,  0.603097E+01,  0.153847E+02, -0.115786E+02, -0.206126E+01,  0.590803E+01,  0.748197E+01
              3,  0.290000E-01,     116,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.755102E+01, -0.549854E+01,  0.557378E+01,  0.663126E+01,  0.357177E+00, -0.667893E+01,  0.489252E+01,  0.538505E+01,  0.980618E+01
              3,  0.290000E-01,     116,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.686898E+01, -0.557208E+01,  0.485310E+01, -0.104703E+02,  0.226821E+01,  0.961163E+01,  0.383574E+01,  0.733494E+01, -0.981200E+01
              3,  0.290000E-01,     116,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.719444E+01, -0.613635E+01,  0.624891E+01,  0.205202E+00,  0.178025E+01, -0.100769E+02,  0.156731E+01,  0.153656E+01,  0.134887E+02
              3,  0.290000E-01,     117,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.941027E+01,  0.105472E+01,  0.418596E+01,  0.159426E+01, -0.132083E+02,  0.146370E+02,  0.503624E+01,  0.354424E+01,  0.460171E+01
              3,  0.290000E-01,     117,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.973974E+01,  0.218817E+00,  0.460476E+01,  0.279185E+00,  0.819680E+01, -0.932680E+01, -0.233391E+01,  0.505385E+01,  0.971444E+01
              3,  0.290000E-01,     117,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.888230E+01,  0.136832E+01,  0.495478E+01, -0.224320E+01,  0.358532E+01, -0.540798E+01,  0.371806E+01,  0.179989E+02, -0.583032E+01
              3,  0.290000E-01,     118,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.912246E+01, -0.293979E+01, -0.298512E+01,  0.275664E+02, -0.685793E+01,  0.430060E+01,  0.413997E+01,  0.513614E+01,  0.569709E+00
              3,  0.290000E-01,     118,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.916598E+01, -0.283173E+01, -0.200223E+01, -0.185901E+01,  0.264598E+01, -0.410439E+01,  0.432142E+01, -0.987811E+01,  0.213721E+02
              3,  0.290000E-01,     118,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.100853E+02, -0.316714E+01, -0.313805E+01, -0.194865E+02,  0.234110E+01, -0.259442E+01, -0.451884E+01,  0.138712E+02,  0.127558E+02
              3,  0.290000E-01,     119,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.731228E+01, -0.442363E+01, -0.101965E+02, -0.725214E+00,  0.653017E+01, -0.353139E+01,  0.547289E+01,  0.979115E+01,  0.800006E+01
              3,  0.290000E-01,     119,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.808272E+01, -0.385386E+01, -0.104323E+02,  0.265310E+01, -0.735231E+01,  0.308727E+01,  0.177991E+02,  0.141103E+02,  0.478527E+01
              3,  0.290000E-01,     119,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.659239E+01, -0.376349E+01, -0.103018E+02, -0.229706E+01, -0.211555E+01,  0.287888E+00,  0.693901E+01,  0.945226E+01,  0.550720E+01
              3,  0.290000E-01,     120,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.420961E+01, -0.952152E+00,  0.698122E+01, -0.819106E+01, -0.114170E+02, -0.745412E+01,  0.651907E+01,  0.325838E+01,  0.399563E+01
              3,  0.290000E-01,     120,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.484858E+01, -0.103960E+01,  0.769921E+01,  0.727796E+01,  0.125036E+00,  0.555531E+01, -0.263830E+01,  0.136980E+01,  0.815276E+01
              3,  0.290000E-01,     120,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.410783E+01,  0.172602E-01,  0.694805E+01,  0.180293E+01,  0.847750E+01,  0.734513E+00,  0.109178E+02,  0.955942E+01,  0.626429E+01
              3,  0.290000E-01,     121,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.898988E+01,  0.606737E+01, -0.753170E+01,  0.847460E+01,  0.220949E+02, -0.833273E+01,  0.545716E+01,  0.353464E+01,  0.714702E+01
              3,  0.290000E-01,     121,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.893118E+01,  0.700428E+01, -0.792128E+01, -0.574834E+01, -0.261214E+02,  0.121492E+02,  0.640926E+01,  0.116693E+02,  0.973345E+00
              3,  0.290000E-01,     121,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.824563E+01,  0.601793E+01, -0.688954E+01, -0.203408E+01,  0.682088E+01, -0.543420E+01,  0.150669E+02,  0.253608E+01,  0.218079E+01
              3,  0.290000E-01,     122,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.783972E+01,  0.300680E+01,  0.317349E+01, -0.150096E+02,  0.506845E+01,  0.290050E+01,  0.700365E+01,  0.353778E+01,  0.503499E+01
              3,  0.290000E-01,     122,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.709533E+01,  0.240500E+01,  0.297631E+01,  0.701135E+01, -0.383912E+01,  0.889589E+00,  0.818224E+01,  0.601429E+01,  0.803530E+01
              3,  0.290000E-01,     122,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.854640E+01,  0.233618E+01,  0.336166E+01,  0.765889E+01,  0.753940E+01, -0.141333E+01,  0.555973E+01,  0.105337E+02,  0.165712E+02
              3,  0.290000E-01,     123,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.444418E+01, -0.787781E+01,  0.302780E+01, -0.396219E+01,  0.587345E+01, -0.145208E+02,  0.842600E+01,  0.542504E+01,  0.802262E+01
              3,  0.290000E-01,     123,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.476936E+01, -0.878055E+01,  0.316658E+01, -0.558801E+01, -0.785682E+01,  0.852610E-01,  0.524853E+01,  0.661992E+01, -0.429710E+01
              3,  0.290000E-01,     123,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.408232E+01, -0.767444E+01,  0.391072E+01,  0.666616E+01,  0.911739E+00,  0.845992E+01, -0.139037E+02, -0.839244E+01,  0.917824E+01
              3,  0.290000E-01,     124,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.609784E+01,  0.626889E+01, -0.655214E+01,  0.104860E+00, -0.212430E+01, -0.932039E+00,  0.196450E+01,  0.777728E+01,  0.444669E+01
              3,  0.290000E-01,     124,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.549445E+01,  0.680994E+01, -0.709903E+01, -0.659738E+00,  0.256178E+01, -0.107700E+01, -0.227121E+01,  0.169640E+02,  0.206065E+01
              3,  0.290000E-01,     124,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.681975E+01,  0.691566E+01, -0.642215E+01,  0.126274E+01, -0.491665E+00, -0.115145E+01,  0.228507E+02, -0.768548E+01, -0.105112E+02
              3,  0.290000E-01,     125,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.980430E+01, -0.631172E+01,  0.213667E+01, -0.212977E+02, -0.740001E+01, -0.713625E+01,  0.216413E+01,  0.439010E+01,  0.305736E+01
              3,  0.290000E-01,     125,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.892822E+01, -0.601657E+01,  0.181914E+01,  0.541390E+01,  0.660150E+01, -0.482894E+01, -0.417163E+01, -0.692216E+00,  0.628086E+01
              3,  0.290000E-01,     125,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.104048E+02, -0.596147E+01,  0.141416E+01,  0.122509E+02, -0.181689E+01,  0.135750E+02,  0.226555E+01,  0.144326E+02, -0.171723E+01
              3,  0.290000E-01,     126,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.904673E+01,  0.119086E+01,  0.584073E+01,  0.837703E+01, -0.155022E+01,  0.379245E+01,  0.965937E+01,  0.393742E+01,  0.507907E+01
              3,  0.290000E-01,     126,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.958515E+01,  0.178683E+01,  0.642132E+01, -0.535457E+01, -0.741912E+01,  0.133345E+01,  0.327477E+01,  0.133746E+02,  0.480059E+01
              3,  0.290000E-01,     126,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.954532E+01,  0.351614E+00,  0.593861E+01, -0.581298E+00,  0.478432E+01, -0.980021E+00, -0.541661E+01,  0.105169E+02,  0.585294E+01
              3,  0.290000E-01,     127,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.132204E+01, -0.722187E+01, -0.276341E+01, -0.113314E+02, -0.975015E+01,  0.224225E+02,  0.434868E+01,  0.724316E+01,  0.555077E+01
              3,  0.290000E-01,     127,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.212623E+01, -0.762990E+01, -0.233276E+01,  0.179571E+02,  0.683452E+01, -0.126135E+02,  0.105516E+01,  0.135312E+02,  0.164837E+01
              3,  0.290000E-01,     127,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.707109E+00, -0.713488E+01, -0.198644E+01, -0.784202E+01,  0.131700E+01, -0.871446E+01,  0.146578E+02,  0.670005E+01,  0.239962E+01
              3,  0.290000E-01,     128,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.452582E+00,  0.524058E+01,  0.833230E+01,  0.189622E+01, -0.529435E+01, -0.991454E+01,  0.447673E+01,  0.742921E+01,  0.622541E+01
              3,  0.290000E-01,     128,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.310794E+00,  0.493718E+01,  0.884493E+01,  0.518108E+01, -0.994098E+00,  0.881513E+01,  0.546082E+01, -0.592677E+01,  0.465942E+01
              3,  0.290000E-01,     128,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.498401E+00,  0.447231E+01,  0.771492E+01, -0.533421E+01,  0.560418E+01,  0.418926E+01, -0.109026E+01,  0.164234E+02,  0.511900E+01
              3,  0.290000E-01,     129,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.474457E+01, -0.193992E+01, -0.103157E+02, -0.232251E+01, -0.971601E+00, -0.413219E+01,  0.392866E+01,  0.555402E+01,  0.302802E+01
              3,  0.290000E-01,     129,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.409437E+01, -0.226337E+01,  0.100408E+02, -0.365559E+01, -0.216899E+01,  0.325178E+01,  0.259124E+01,  0.379385E+01,  0.200148E+02
              3,  0.290000E-01,     129,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.540580E+01, -0.155256E+01,  0.100903E+02,  0.248975E+01,  0.535034E+01, -0.536389E+01,  0.874791E+01,  0.904873E+01, -0.212517E+00
              3,  0.290000E-01,     130,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.354098E+01, -0.287319E+01, -0.718275E+01, -0.379131E+01, -0.188363E+01, -0.519112E+01,  0.210524E+01,  0.840631E+01,  0.502428E+01
              3,  0.290000E-01,     130,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.314239E+01, -0.354707E+01, -0.778479E+01,  0.171317E+01,  0.279523E+01,  0.723987E+01,  0.524312E+01,  0.536450E+01,  0.171911E+02
              3,  0.290000E-01,     130,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.386746E+01, -0.343547E+01, -0.643234E+01, -0.282968E+01, -0.634462E+00, -0.323290E+01,  0.253748E+01,  0.897001E+01,  0.431795E+01
              3,  0.290000E-01,     131,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.313903E+01, -0.658646E+01,  0.180485E+01,  0.964935E+01,  0.122943E+02,  0.739489E+01,  0.525027E+01,  0.534824E+01,  0.573075E+01
              3,  0.290000E-01,     131,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.299469E+01, -0.716486E+01,  0.101597E+01,  0.631581E+01,  0.345622E+01,  0.139134E+01, -0.676627E+01,  0.369363E+01,  0.678334E+01
              3,  0.290000E-01,     131,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.402663E+01, -0.614302E+01,  0.161883E+01, -0.193883E+02, -0.159569E+02, -0.495246E+01,  0.637376E+00,  0.346471E+01,  0.847783E+01
